ID,WikiProject,Talkpage id,Revision,User id,Code,Title,Message
472,WikiProject_NASCAR,1261776,445655657,299408,REQ-MONITOR,[[Maryeve Dufault]],"\n\nI can\'t believe that her article wasn\'t created yet and that I got all of you guys with starting her article :P ! It was rough having to research a whole bunch of articles (like Maxim) on this beautiful model! As I expected, the article is already attracting vandalism. So please help me watch it. After work today I\'m going straight to stock car races so I won\'t be able to check it until late tonight. Then I\'m leaving for a 1 week vacation tomorrow at this time so I won\'t be able to watch it much for vandalism which I expect for a model racing in her first NASCAR race in an American series. I may need to protect the article before I leave or you can request semiprotection at [[WP:RPP]]. I would request several days past when the race gets done and I would mention that if you do need to request protection. \'\'\'&lt;font color=&quot;#000000&quot;&gt;[[User:Royalbroil|Royal]]&lt;/font&gt;&lt;font color=&quot;#FFCC00&quot;&gt;[[User talk:Royalbroil|broil]]&lt;/font&gt;\'\'\' 11:59, 19 August 2011 (UTC)"
473,WikiProject_NASCAR,1261776,441817670,10808414,FYI,Template for discussion,"\n\nThe template, {{tl|Infobox NASCAR crew chief}} is being discussed [[Wikipedia:Templates for discussion/Log/2011 July 27#Template:Infobox NASCAR crew chief|here]]. &lt;span style=&quot;text-shadow:grey 0.4em 0.4em 0.5em;&quot;&gt; \'\'\'[[User:Nascar1996|&lt;font color=&quot;black&quot;&gt;Nascar&lt;/span&gt;&lt;font color=&quot;blue&quot;&gt;1996&lt;/span&gt;]]\'\'\'&lt;sup&gt;([[User talk:Nascar1996|&lt;font color=darkblue&quot;&gt;Talk&lt;/font&gt;]] Ã¢&#x20AC;Ë˜ [[Special:Contributions/Nascar1996|&lt;font color=&quot;darkblue&quot;&gt;Contribs&lt;/font&gt;]])&lt;/sup&gt;&lt;/span&gt; 04:44, 28 July 2011 (UTC)"
474,WikiProject_NASCAR,1261776,479407826,2546560,REQ-OPINION,The #10 Cup car,"\n\nRight, this is obviously a bit of a topic recently given the whole &quot;alliance&quot; between Stewart-Haas and Tommy Baldwin. Obviously Danica was signed as a Stewart-Haas driver, however after a little sleuthing this page - http://www.nascar.com/drivers/list/cup/dps/ - on the NASCAR website definitely indicates that the #10 is fielded by Tommy Baldwin for both Danica and Reuti. This does go with the details of the points deal to give Danica her guaranteed spot in the 500. Per [http://www.scenedaily.com/news/articles/sprintcupseries/Danica_Patrick_to_have_guaranteed_Daytona_500_spot_thanks_to_deal_with_Tommy_Baldwin_Racing.html]:\n\n&lt;blockquote&gt;NASCAR does not allow points to be bought but does allow the transfer of points as long as the original owner maintains a minority ownership stake in the car. Team owner Tommy Baldwin said the car will run all season under the Tommy Baldwin Racing banner, even when Patrick drives it, and insisted the points weren\'t outright sold.\n\n&quot;She\'s not getting them from anybody Ã¢&#x20AC;&#x201C; she\'s driving for Tommy Baldwin Racing,&quot; Baldwin said about the points. &quot;Those points are Tommy Baldwin Racing\'s. They\'re not hers.&quot;&lt;/blockquote&gt;\n\nSo, with these details how are we going to handle this across the Wiki in all the tables? Stating TBR on it\'s own? Having a long, bloated banner mentioning both TBR and SHR, TBR with a abbreviation stating the alliance? \'\'\'[[User:TheChrisD|&lt;font color=&quot;green&quot; face=&quot;Verdana&quot;&gt;TheChrisD&lt;/font&gt;]]\'\'\' &lt;sup&gt;[[User_talk:TheChrisD|&lt;font color=&quot;lime&quot;&gt;Rants&lt;/font&gt;]]Ã¢&#x20AC;Ë˜[[Special:Contributions/TheChrisD|&lt;font color=&quot;lime&quot;&gt;Edits&lt;/font&gt;]]&lt;/sup&gt; 02:56, 29 February 2012 (UTC)"
475,WikiProject_Poland,5703537,444713515,59002,REQ-PEER-REVIEW,B-class review request ([[Silent Sejm]]),"\n\nMy newest expansion, I think I exhausted most sources on the subject. --&lt;sub style=&quot;border:1px solid #228B22;padding:1px;&quot;&gt;[[User:Piotrus|Piotr Konieczny aka Prokonsul Piotrus]]&amp;#124;[[User talk:Piotrus|&lt;font style=&quot;color:#7CFC00;background:#006400;&quot;&gt; talk &lt;/font&gt;]]&lt;/sub&gt; 23:33, 13 August 2011 (UTC)"
476,WikiProject_Poland,5703537,451494935,560483,FYI,[[Template:WW2InfoBox]],"\n\nAccording to [[Template:WW2InfoBox]] the Soviet Union was not a Nazi co-belligerent. [[User:Xx236|Xx236]] ([[User talk:Xx236|talk]]) 12:55, 20 September 2011 (UTC)"
477,WikiProject_Poland,5703537,502950704,59002,REQ-PEER-REVIEW,Review backlog,"\n\nAny help with [[Wikipedia:WikiProject Poland/Reviews]] would be appreciated. As always, I am willing to review anyone else articles, but I cannot review my own. --&lt;sub style=&quot;border:1px solid #228B22;padding:1px;&quot;&gt;[[User:Piotrus|Piotr Konieczny aka Prokonsul Piotrus]]&amp;#124;[[User talk:Piotrus|&lt;font style=&quot;color:#7CFC00;background:#006400;&quot;&gt; reply here&lt;/font&gt;]]&lt;/sub&gt; 12:27, 18 July 2012 (UTC)"
478,WikiProject_Poland,5703537,495041741,59002,REQ-OPINION,[[National symbols of Poland]],"\n\n{{National symbols of Poland}}\n\nLooking at [[:Template:National symbols of Poland]], I don\'t see why the saints should be there. Black Madonna, perhaps, but how many people heard of Bobola or Kostka? Matejko or Mickiewicz would be better there; in fact I\'d suggest adding a list of most famous people who can be seen as symbols of Poland, one for each category of culture: Chopin for music, Mickiewicz for poetry, Matejko for painting, Curie-SkÅ‚odowska for science. For literature, I guess both Reymont and Szymborska as the two Nobel-prize winners. For politics, WaÅ‚Ä™sa, and for religion, the Pope. What do you think? That would leave sports (MaÅ‚ysz?). Anything else? Something to represent Polish cuisine ([[pierogi]]) and architecture...? Alternatively, if this is bloating the template too much, cut stuff? --&lt;sub style=&quot;border:1px solid #228B22;padding:1px;&quot;&gt;[[User:Piotrus|Piotr Konieczny aka Prokonsul Piotrus]]&amp;#124;[[User talk:Piotrus|&lt;font style=&quot;color:#7CFC00;background:#006400;&quot;&gt; talk to me&lt;/font&gt;]]&lt;/sub&gt; 00:00, 30 May 2012 (UTC)"
479,WikiProject_Poland,5703537,457783153,560483,REQ-INFO,[[PoznaÄ_&#x201E;ski Szybki Tramwaj]],"\n\nIsn\'t it a light rail system?[[User:Xx236|Xx236]] ([[User talk:Xx236|talk]]) 07:36, 28 October 2011 (UTC)"
480,WikiProject_Poland,5703537,495305540,263324,REQ-DISCUSSION,UEFA 2012,"\n\nThere is a discussion on the talk page of the [[UEFA Euro 2012]] article, co-hosted by Poland and Ukraine, on the proper way to treat controversies and concerns around the event which may be of interest to this project: [http://en.wikipedia.org/wiki/Talk:UEFA_Euro_2012#Animal_cruelty] [http://en.wikipedia.org/wiki/Talk:UEFA_Euro_2012#Tagging].[[User:Volunteer Marek|&lt;font color=&quot;Orange&quot;&gt;Volunteer&lt;/font&gt;&lt;font color=&quot;Blue&quot;&gt;Marek&lt;/font&gt;]] 14:57, 31 May 2012 (UTC)"
481,WikiProject_Politics,2770526,486563479,3349235,INVITATION,Sister project,"\n\nI have listed three sister projects for the starting of [[Wikipedia:WikiProject OWS]] and named this as one. Please feel free to join the project and help build the project, or just help guide in the Wikipedia direct.--[[User:Amadscientist|Amadscientist]] ([[User talk:Amadscientist|talk]]) 04:42, 10 April 2012 (UTC)"
482,WikiProject_Politics,2770526,480954420,16150592,REQ-OPINION,Editing the International Monetary Fund Page,"\n\nAfter reading through the current International Monetary Fund, I feel that the page portrays the IMF too narrowly and omits many of the main controversies. Not all of the perspectives on the IMF are included or even touched upon.  I plan to expand on a few new sections while also adding more information to existing sections.  I am adding a section Leadership which will include a brief history of the past Managing Directors and some of the criticisms theyÃ¢&#x20AC;&#x2122;ve received as well as proposed about the politics of assigning voting power and electing the Managing Director. Let me know your thoughts! [[User:QuincyC|QuincyC]] ([[User talk:QuincyC|talk]]) 05:22, 9 March 2012 (UTC)"
483,WikiProject_Politics,2770526,477764607,9736351,REQ-COORD-NONART,Added [[workfare]] to the project,"\n\nIt seemed appropriate, given that [[welfare]] is already included.  I\'ve quickly added a new section to the former about the state of workfare in the UK - any corrections or contributions much appreciated. [[User:Jonathandeamer|Jonathan Deamer]] ([[User talk:Jonathandeamer|talk]]) 20:20, 19 February 2012 (UTC)"
484,WikiProject_Politics,2770526,493046552,398806,REQ-DISCUSSION,Polling order,"\n\nIn [[Talk:United_States_Senate_election_in_Massachusetts,_2012#Polling_order]], we are having a dispute concerning whether polls should be listed in chronological or reverse-chronological order.  I would appreciate any outside input from the broader group of editors who contribute to these articles.  Thanks! [[User:Johnpseudo|\'\'\'johnpseudo\'\'\']] 16:17, 17 May 2012 (UTC)"
485,WikiProject_Politics,2770526,452714631,14934257,INVITATION,Online Ambassadors Needed,"\n\nDear Fellow Wikipedians,\n\nThis fall, the Department of Political Science here at the University at Albany (SUNY) is participating in the US Education Program for the first time, and we are in need of online ambassadors who are willing to assist graduate students (mostly master\'s students and some PhD students) with creating, editing, and improving their Wikipedia articles as a part of their course assignments.\n\nThe course is called [http://en.wikipedia.org/wiki/Wikipedia:United_States_Education_Program/Courses/Political_Science:Political_Violence_and_Insurgency Political Violence: Terrorism and Insurgency], and as a part of the course, the students are required to enter a 1,500 word wikipedia entry on a VEO (Violent Extremist Organization) or an insurgent organization.\n\nMost of the students are new to contributing to wikipedia, so there will most likely be a lot of basic editing questions you will have to guide them through.\n\nIf you are interested, please let me know and I will add you to our pod list so that the students can begin working with you.\n\nThank you in advance for your interests and assistance.\n\nSincerely,\n\n[[User:Ss311577|Steve Sin]]\n--[[User:Ss311577|SSIN@UAlbany]] ([[User talk:Ss311577|talk]]) 16:05, 27 September 2011 (UTC)"
486,WikiProject_Politics,2770526,501271290,13825260,REQ-PEER-REVIEW,[[Read my lips: no new taxes]] FAR,"\n\nI have nominated [[Read my lips: no new taxes]] for a [[Wikipedia:Featured article review/Read my lips: no new taxes/archive1|featured article review here]]. Please join the discussion on whether this article meets [[Wikipedia:What is a featured article?|featured article criteria]]. Articles are typically reviewed for two weeks. If substantial concerns are not addressed during the review period, the article will be moved to the Featured Article Removal Candidates list for a further period, where editors may declare &quot;Keep&quot; or &quot;Delist&quot; the article\'s featured status. The instructions for the review process are [[Wikipedia:Featured article review|here]]. -- [[User:000peter|Peter]] &lt;sup&gt;[[User talk:000peter|Talk page]]&lt;/sup&gt; 17:38, 8 July 2012 (UTC)"
487,WikiProject_Languages,411189,491764948,93143,FYI,Guthrie codes,"\n\nThe infobox now supports Guthrie codes for Bantu languages. &quot;|guthrie=&quot;. Generates a ref you can link to in the text. Ã¢&#x20AC;&#x201D; [[User:Kwamikagami|kwami]] ([[User talk:Kwamikagami|talk]]) 09:29, 10 May 2012 (UTC)"
488,WikiProject_Languages,411189,499879557,154991,REQ-OPINION,Infobox language and grandfathered tags,"\n\nSome languages have grand-fathered language tags that (I believe) the current ISO standards. For example [[Navajo_language]] features in an example in [https://www.ietf.org/rfc/rfc5646.txt rfc5646] which uses the tag &quot;i-navajo&quot;.  Is possible to include these in the infoboxes? [[User:Stuartyeates|Stuartyeates]] ([[User talk:Stuartyeates|talk]]) 08:54, 29 June 2012 (UTC)"
489,WikiProject_Languages,411189,443019319,14433968,FYI,A really good and reliable website for languages,\n\nhttp://www.omniglot.com\n\nthere is information there about ANY language
490,WikiProject_Languages,411189,489264678,10672811,INVITATION,WP Languages in the ''Signpost'',"\n\nThe WikiProject Report would like to focus on WikiProject Languages for a \'\'Signpost\'\' article. This is an excellent opportunity to draw attention to your efforts and attract new members to the project. Would you be willing to participate in an interview? If so, \'\'\'[[Wikipedia:Wikipedia Signpost/Newsroom/WikiProject desk/Interviews|here are the questions for the interview]]\'\'\'. Just add your response below each question and feel free to skip any questions that you don\'t feel comfortable answering. Multiple editors will have an opportunity to respond to the interview questions, so be sure to sign your answers. If you know anyone else who would like to participate in the interview, please share this with them. Have a great day. -[[User:Mabeenot|Mabeenot]] ([[User talk:Mabeenot|talk]]) 04:31, 26 April 2012 (UTC)"
491,WikiProject_UK_Railways,11697285,463232835,1197008,REQ-INFO,[[:File:Road Train!! - geograph.org.uk - 638536.jpg]],"\n\n[[File:Road Train!! - geograph.org.uk - 638536.jpg|thumb|right]]\nHere\'s a question for you all - what is this Class 450 unit doing in the car park of Alresford station on the Watercress Line? -\'\'[[User:Mattbuck|mattbuck]]\'\' &lt;small&gt;([[User talk:Mattbuck|Talk]])&lt;/small&gt; 04:28, 30 November 2011 (UTC)"
492,WikiProject_UK_Railways,11697285,497276708,1160395,REQ-DISCUSSION,Requested moves for Metrolink,"\n\n[[Oldham Mumps railway station]], [[Failsworth railway station]]] and [[Hollinwood railway station]] are up for RM. Please see [[Talk:Oldham Mumps railway station]]. [[User:Simply south|Simply]][[User talk:Simply south| south]]....[[User:Simply south/Poem|..]] \'\'always punctual, no matter how late for just 6 years\'\'  20:09, 12 June 2012 (UTC)"
493,WikiProject_UK_Railways,11697285,461142856,1755837,REQ-INFO,Buying a steam engine,"\n\nAs the end of steam approached on BR how did you go about buying an engine? Was everything available or just specific engines? Where engines were bought for preservation was there any criteria on which ones e.g. state of repair? [[User:Nthep|NtheP]] ([[User talk:Nthep|talk]]) 18:01, 17 November 2011 (UTC)"
494,WikiProject_UK_Railways,11697285,466151704,1197008,REQ-COORD-ART,[[Melbourne Line]],"\n\nHi, could someone who actually knows about this please work on this article - I moved it from Melbourne Military Railway, which was just about the southern section between 1939 and 1944, and added a brief bit to the lead, but I don\'t really know anything about it. It might be worth merging in [[Sinfin Branch Line]]. -\'\'[[User:Mattbuck|mattbuck]]\'\' &lt;small&gt;([[User talk:Mattbuck|Talk]])&lt;/small&gt; 12:29, 16 December 2011 (UTC)"
495,WikiProject_UK_Railways,11697285,466828146,1328636,REQ-OTHER-PEOPLE,Do you have a Butt?,"\n\nIf anyone has a copy of {{Butt-Stations}}, could they look up the opening dates for the following stations please?\n*{{stnlnk|Wyrley and Cheslyn Hay}}\n*{{stnlnk|Littleton and Badsey}}\n*{{stnlnk|Pye Hill and Somercotes}}\n\nThese are required for the table in [[Slow Train]], and can also be added to the articles themselves (Pye Hill and Somercotes has conflicting information). Many thanks.&amp;nbsp;&lt;small style=&quot;white-space:nowrap;border:1px solid #A00000;padding:1px;&quot;&gt; An [[User:Optimist on the run|\'\'\'&lt;span style=&quot;color:#A00000&quot;&gt;optimist\'\'\'&lt;/span&gt;]] on the [[User Talk:Optimist on the run|\'\'&lt;span style=&quot;color:#00A000&quot;&gt;run!\'\'&lt;/span&gt;]] &lt;/small&gt; 07:49, 20 December 2011 (UTC)"
496,WikiProject_UK_Railways,11697285,487240082,1197008,REQ-OPINION,{{tl|Infobox GB station}} Platforms,"\n\nQuestion - at {{rws|Parson Street}}, there are two platforms which see stopping trains, 3 with tracks and 4 total. Which number should be put in the infobox? -\'\'[[User:Mattbuck|mattbuck]]\'\' &lt;small&gt;([[User talk:Mattbuck|Talk]])&lt;/small&gt; 21:29, 13 April 2012 (UTC)"
497,WikiProject_UK_Railways,11697285,467034800,10724129,REQ-PEER-REVIEW,"Review of Transport#Rail within [[Ely, Cambridgeshire]]","\n\n\n\n(This may be the incorrect place so do feel free to move it to a more appropriate venue) Would a kind soul from this project please review the [[Ely,_Cambridgeshire#Road|Transport#Rail]] section of [[Ely, Cambridgeshire]] as part of its [[Wikipedia:Peer_review/Ely,_Cambridgeshire/archive2|peer review]] ahead of my proposed FAC? --&lt;span style=&quot;font-variant:small-caps;&quot;&gt;[[User:Senra|Senra]]&amp;nbsp;([[User Talk:Senra|talk]])&lt;/span&gt; 15:25, 21 December 2011 (UTC)"
498,WikiProject_UK_Railways,11697285,441743726,1755837,REQ-INFO,MR Fowler  3F 0-6-0T in WW1,"\n\nAny [[Railway Operating Division]] buffs here?  I\'m trying to find evidence or not that [[Midland Railway 2441 Class]] were used by the ROD in France in the First World War.  I know that a number of [[LMS Fowler Class 3F]] were used in 1940 but it has been suggested that 2241s were also used 1914-1918.  None of the online sources I\'ve read support this but I was wondering if any printed sources can shed any light. [[User:Nthep|NtheP]] ([[User talk:Nthep|talk]]) 18:15, 27 July 2011 (UTC)"
499,WikiProject_Georgia_(U.S._state),9121949,492417965,16088317,FYI,1969 Atlanta Pop Festival -- Grand Funk Was There,"\n\nI was present at the 1969 Atlanta Pop Festival.   Grand Funk Railroad was there and did perform live on stage.  The memory is a vivid one.  Whoever included the statement that GFR was not there in 1969 is incorrect.\n[[User:Slidhome|Slidhome]] ([[User talk:Slidhome|talk]]) 20:55, 13 May 2012 (UTC)"
500,WikiProject_Trains,563232,457751771,15555238,REQ-OTHER-PEOPLE,Geared steam locomotive,"\n\nThere are effectively no citations for [[Geared steam locomotive]]. Can someone add some? Thanks, [[User:Jonathan is me|Jonathan is me]] ([[User talk:Jonathan is me|talk]]) 01:32, 28 October 2011 (UTC)"
501,WikiProject_Trains,563232,463454126,15555238,REQ-OTHER-PEOPLE,4-8-8-2,"\n\nThis page needs a lot of work. http://en.wikipedia.org/wiki/4-8-8-2. [[User:Jonathan is me|Jonathan is me]] ([[User talk:Jonathan is me|talk]]) 06:01, 1 December 2011 (UTC)"
502,WikiProject_Trains,563232,495921200,36352,REQ-OTHER-PEOPLE,Images need moving to Commons,"\n\nThere are seven images in [[:Category:Locomotives]] that need moving to Commons. I am having trouble with the automated tools. -- [[User:Alan Liefting|Alan Liefting]] ([[User_talk:Alan_Liefting|talk]] - [[Special:Contributions/Alan_Liefting|contribs]]) 11:57, 4 June 2012 (UTC)"
503,WikiProject_Trains,563232,459733649,1493851,REQ-OPINION,Merge [[Old Orlando Railroad Depot]] into [[Church Street Station (Orlando)]],"\n\nLast month I called for the merger of [[Old Orlando Railroad Depot]] into [[Church Street Station (Orlando)]]. Both article are for the same building, although the Church Street Station article focuses a lot on post railroad station development. So far I\'ve received no reply. I\'m also going to post this in the NRHP project. ----[[User:DanTD|DanTD]] ([[User talk:DanTD|talk]]) 01:52, 9 November 2011 (UTC)"
504,WikiProject_Trains,563232,483568546,1493851,REQ-COORD-NONART,Old Nickel Plate Road station category,"\n\nI just created a whole new category for [[:Category:Stations along Nickel Plate Road lines|Stations along Nickel Plate Road lines]], and unfortunatley, I was only able to add four stations to the article. Who knows of other railroad stations that used to be served by the [[New York, Chicago and St. Louis Railroad]]? ----[[User:DanTD|DanTD]] ([[User talk:DanTD|talk]]) 18:49, 23 March 2012 (UTC)"
505,WikiProject_Trains,563232,454075567,1493851,REQ-COORD-NONART,"Template problems, again","\n\nWill somebody fix the colors for [[:Template:METRORail color]]? All the stations show up white, when the majority should be red. I\'m also having trouble finding all the templates that should be added to [[:Category:Minnesota rail succession templates]], plus there are [[Long Island Rail Road]] and [[Metro-North Railroad]] templates that are neither line nor succession templates, and yet they are categorized as one or the other. These have to be moved and split off. ----[[User:DanTD|DanTD]] ([[User talk:DanTD|talk]]) 14:25, 5 October 2011 (UTC)"
506,WikiProject_Trains,563232,443602372,4898300,FYI,Dead  links to NTSB reports,"\n\nG\'day all; like aviation-related articles, some rail articles use [[National Transportation Safety Board]] accident reports as sources. The NTSB changed all the URLs for these reports a few weeks back, with the result that when the refs are clicked a page saying &quot;where\'s my cheese?&quot; is now displayed. The old URLs are &quot;ntsb.gov/\'\'\'publictn\'\'\'/[yyyy]/&quot;; if you change this to &quot;ntsb.gov/\'\'\'doclib/reports\'\'\'/[yyyy]/&quot; as in [http://en.wikipedia.org/w/index.php?title=Shady_Grove_(WMATA_station)&amp;diff=prev&amp;oldid=443024684 this edit], the link will work again. I have done this about 15 times so far in air crash articles, maritime accident articles, rail-related articles and an article dealing with pipeline accidents, and it fixed the link each time, although in a couple of cases, for example as in [http://en.wikipedia.org/w/index.php?title=List_of_pipeline_accidents&amp;diff=prev&amp;oldid=443009001 this edit], I had to change &quot;.htm&quot; to &quot;.pdf&quot; as well. However you need to test the links as at the moment the NTSB website has a notice that only reports since 1996 are available so far, and I have found a couple of instances where reports dating from 1996 are not available under the new URL yet. Cheers [[User:YSSYguy|YSSYguy]] ([[User talk:YSSYguy|talk]]) 01:34, 8 August 2011 (UTC)"
507,WikiProject_Astronomical_objects,28277366,483487707,0,REQ-OTHER-PEOPLE,Cleanup listing,"\n\nI was wondering if anyone wanted to ask Svick to create cleanup sub-listings for us (astronomical objects) and constellations, to get shorter lists than the main one for WPAstronomy?\n\nSee [[User:Svick/WikiProject cleanup listing/Add]] (WPAstronomy\'s [http://toolserver.org/~svick/CleanupListing/CleanupListing.php?project=Astronomy listing])\n\n[[Special:Contributions/70.24.248.7|70.24.248.7]] ([[User talk:70.24.248.7|talk]]) 06:05, 23 March 2012 (UTC)"
508,WikiProject_Astronomical_objects,28277366,475548588,0,REQ-OPINION,HR 8938,"\n\nWe have an article on a song called [[HR 8938 Cephei]]. This suggests that we should have an article on the star the song is named after, [[HR 8938]]/[[HR 8938 Cep]]/[[HR 8938 Cephei (star)]]. [http://stars.astro.illinois.edu/sow/hr306.html][http://simbad.u-strasbg.fr/simbad/sim-id?submit=display&amp;bibdisplay=refsum&amp;bibyear1=1850&amp;bibyear2=%24currentYear&amp;Ident=%40317114&amp;Name=HR++8938#lab_bib] ; any thoughts? -- [[Special:Contributions/70.24.247.54|70.24.247.54]] ([[User talk:70.24.247.54|talk]]) 09:35, 7 February 2012 (UTC)"
509,WikiProject_Astronomical_objects,28277366,501902113,91076,REQ-PEER-REVIEW,Star article quality ratings,"\n\nMany of the stars in the Bright Star Catalogue only seem to have a limited amount of information available. An example may be [[99 Aquarii]], which now has a suite of references and some details, but only three small paragraphs of text. Depending on the interpretation, that article appears to satisfy the criteria for article quality ratings of Start, C, and possibly even B on the [[Wikipedia:WikiProject_Astronomy/Importance_ratings#Quality scale|project\'s quality scale]]. It seems unlikely that this article will be expanded in the near future unless there is an unusual discovery such as a planetary system, so how do you think it should be rated? I\'m tempted to set such articles to a \'B\', but I\'m not sure that is appropriate. Thank you. Regards, [[User:RJHall|RJH]] ([[User_talk:RJHall|\'\'talk\'\']]) 16:03, 12 July 2012 (UTC)"
510,WikiProject_Astronomical_objects,28277366,486978260,5230548,FYI,24968 Chernyakhovsky,"\n\nThe following AfD may be of interest to the wikiproject [[Wikipedia:Articles for deletion/24968 Chernyakhovsky]]. Cheers, \'\'\'\'\'[[User:Polyamorph|Polyamorph]] ([[User talk:Polyamorph#top|talk]])\'\'\'\'\' 09:53, 12 April 2012 (UTC)"
511,WikiProject_Astronomical_objects,28277366,471413981,91076,FYI,Mass redirects/renames,"\n\nA new editor named &quot;Article editor&quot; has been making mass redirects and moves of planet articles, particularly for Kepler-based topics. If you have an interest in that area, you might want to check [[Special:Contributions/Article editor]]. I don\'t know if that is a sock puppet account, but I suspect it might be. Thanks. Regards, [[User:RJHall|RJH]] ([[User_talk:RJHall|\'\'talk\'\']]) 00:24, 15 January 2012 (UTC)"
512,WikiProject_Astronomical_objects,28277366,476691819,91076,REQ-INFO,Question about Epsilon Geminorum and SIMBAD,"\n\nI sometimes run across data entries at the SIMBAD site that seem like obvious errors. One I found today is for the star HIP 32246 ([[Epsilon Geminorum]]) in the [http://vizier.cfa.harvard.edu/viz-bin/VizieR-3 VizieR database entry] for [http://cdsads.u-strasbg.fr/cgi-bin/nph-bib_query?2011MNRAS.410..190T&amp;db_key=AST&amp;nosetcookie=1 Tetzlaff et al (2011)]. Vizier lists a spectral type of A3mA6-A9, whereas SIMBAD lists it as G8Ib. Maybe I\'m reading this wrong, but those seem to be completely different. I was wondering how much reliance I should place in the other VizieR information for this star? It\'s not listed in the paper so I can\'t do a cross-check. Thank you. Regards, [[User:RJHall|RJH]] ([[User_talk:RJHall|\'\'talk\'\']]) 18:46, 13 February 2012 (UTC)"
513,WikiProject_Astronomical_objects,28277366,462645224,0,REQ-DISCUSSION,Most Earth-like,"\n\nI have suggested that the section on &quot;most Earth-like&quot; be moved from [[Terrestrial planet]] to [[Earth analog]], since the latter article is more appropriate. Please discuss this proposal at [[Talk:Terrestrial planet]].\n\n[[Special:Contributions/70.24.248.23|70.24.248.23]] ([[User talk:70.24.248.23|talk]]) 23:28, 26 November 2011 (UTC)"
514,WikiProject_Astronomical_objects,28277366,473795611,184109,REQ-OPINION,Project image,"\n\n[[File:Iridescent Glory of Nearby Helix Nebula.jpg|thumb|Better resolution]]\nI propose the logo of the Wikiproject be changed to [[:File:Iridescent Glory of Nearby Helix Nebula.jpg]] as it is of better resolution of the current image. It wouldn\'t make a difference in terms of the display of the logo but it would promote the better quality image over the older lower quality image. --&lt;small&gt; [[User:ãÅ¨ãÅ‚ã‚‹ç™_ãÅ„çŒ«/12|A Certain White Cat]]&lt;/small&gt; &lt;sup&gt;[[User talk:ãÅ¨ãÅ‚ã‚‹ç™_ãÅ„çŒ«/12|chi?]]&lt;/sup&gt; 03:20, 29 January 2012 (UTC)"
515,WikiProject_Astronomical_objects,28277366,495932052,0,FYI,Unicode/extended ASCII Superscripts,"\n\nFound this after seeing it in a discussion... [[WP:SUPSCRIPT]] recommends avoiding these as they reduce accessibility of articles, and searchability. Since I\'ve noticed that many astronomical objects with superscripted names have been moved from the plain number character to the unicode superscripted number character (instead of using DISPLAYTITLE), this could affect us. I do note that I remember a discussion some years ago that stated we should not be using unicode superscripts in article titles, but I see quite alot of unicode-d superscripted pagetitles for astronomical objects, so this may have been superceded or just ignored since it was established. [[Special:Contributions/70.24.251.208|70.24.251.208]] ([[User talk:70.24.251.208|talk]]) 13:26, 4 June 2012 (UTC)"
516,WikiProject_Astronomical_objects,28277366,457906640,91076,FYI,[[List of instrument-resolved minor planets]],"\n\nOkay, it\'s been released into the wilds. This is my attempt to create an alternate list of notable minor planets based on the criteria that they have been individually resolved by some means. It\'s not complete, of course. Regards, [[User:RJHall|RJH]] ([[User_talk:RJHall|\'\'talk\'\']]) 01:20, 29 October 2011 (UTC)"
517,WikiProject_Eurovision,317858,464100522,15365047,REQ-OPINION,Template cleanup proposal for Junior Eurovision Song Contest,"\n\nThe template for Eurovision Song Contest includes a link for a separate template for ESC winners, listed by decade, while the template for Junior Eurovision includes the winners listed chronologically. I think it would be convenient either put the winners on a separate template as in ESC, or at least organize them by decade as it\'s done in the ESC winners template. Any thoughts on this? [[User:Not A Superhero|Not A Superhero]] ([[User talk:Not A Superhero|talk]]) 21:16, 4 December 2011 (UTC)"
